job_ref,region_code,region_name,patch_code,primary_channel,meter_type,job_type,status,requested_date,contact_date,booked_date,completed_date,engineer_id,contacts_count,abandoned_contacts,avg_handle_mins,cancellation_reason,abort_reason,revenue_gbp,cost_gbp,is_forecast
IMSERV-2024-0035599,YRK,Yorkshire,YRK-P1,Phone,SMETS1,REPAIR,Cancelled,2024-11-20,2024-11-20,2024-11-17,,,5,0,7.41,Wrong meter type,,0.0,0.0,0
IMSERV-2024-0035600,YRK,Yorkshire,YRK-P4,IVR,SMETS2,EXCHANGE,Completed,2024-11-20,2024-11-20,2024-10-30,2024-11-20,ENG-YRK-004,1,0,5.91,,,165.0,82.0,0
IMSERV-2024-0035601,YRK,Yorkshire,YRK-P1,App,SMETS1,EXCHANGE,Completed,2024-11-20,2024-11-20,2024-11-01,2024-11-20,ENG-YRK-001,4,0,10.53,,,165.0,82.0,0
IMSERV-2024-0035602,YRK,Yorkshire,YRK-P1,App,SMETS2,NEW_INSTALL,Completed,2024-11-20,2024-11-20,2024-11-06,2024-11-20,ENG-YRK-006,1,0,10.89,,,185.0,95.0,0
IMSERV-2024-0035603,YRK,Yorkshire,YRK-P3,App,SMETS1,NEW_INSTALL,Cancelled,2024-11-20,2024-11-20,2024-10-30,,,2,0,9.98,Rescheduled by customer,,0.0,0.0,0
IMSERV-2024-0035604,YRK,Yorkshire,YRK-P2,SMS,SMETS2_GAS,NEW_INSTALL,Completed,2024-11-20,2024-11-20,2024-11-09,2024-11-20,ENG-YRK-007,1,1,10.88,,,185.0,95.0,0
IMSERV-2024-0035605,YRK,Yorkshire,YRK-P2,Agent Callback,SMETS2,EXCHANGE,Completed,2024-11-20,2024-11-20,2024-11-14,2024-11-20,ENG-YRK-012,1,0,6.21,,,165.0,82.0,0
IMSERV-2024-0035606,YRK,Yorkshire,YRK-P2,Phone,SMETS2,NEW_INSTALL,Completed,2024-11-20,2024-11-20,2024-11-07,2024-11-20,ENG-YRK-017,2,0,9.12,,,185.0,95.0,0
IMSERV-2024-0035607,YRK,Yorkshire,YRK-P1,Phone,SMETS2,EXCHANGE,Completed,2024-11-20,2024-11-20,2024-11-08,2024-11-20,ENG-YRK-011,1,0,9.01,,,165.0,82.0,0
IMSERV-2024-0035608,YRK,Yorkshire,YRK-P5,Phone,SMETS2,REPAIR,Completed,2024-11-20,2024-11-20,2024-11-16,2024-11-20,ENG-YRK-015,2,1,11.39,,,120.0,65.0,0
IMSERV-2024-0035609,YRK,Yorkshire,YRK-P5,Web,SMETS2,EXCHANGE,Completed,2024-11-20,2024-11-20,2024-11-11,2024-11-20,ENG-YRK-025,1,0,7.91,,,165.0,82.0,0
IMSERV-2024-0035610,YRK,Yorkshire,YRK-P4,SMS,SMETS2,NEW_INSTALL,Completed,2024-11-20,2024-11-20,2024-11-12,2024-11-20,ENG-YRK-009,5,1,10.39,,,185.0,95.0,0
IMSERV-2024-0035611,YRK,Yorkshire,YRK-P2,Web,SMETS2_GAS,EXCHANGE,Completed,2024-11-20,2024-11-20,2024-11-12,2024-11-20,ENG-YRK-022,3,0,11.08,,,165.0,82.0,0
IMSERV-2024-0035612,YRK,Yorkshire,YRK-P4,Agent Callback,SMETS2,NEW_INSTALL,Aborted,2024-11-20,2024-11-20,2024-11-02,,ENG-YRK-019,5,0,6.41,,Parts not available,0.0,38.0,0
IMSERV-2024-0035613,YRK,Yorkshire,YRK-P1,Web,SMETS2,NEW_INSTALL,Completed,2024-11-20,2024-11-20,2024-11-12,2024-11-20,ENG-YRK-016,2,1,11.55,,,185.0,95.0,0
IMSERV-2024-0035614,YRK,Yorkshire,YRK-P3,Web,SMETS2,EXCHANGE,Completed,2024-11-20,2024-11-20,2024-11-09,2024-11-20,ENG-YRK-013,5,0,11.6,,,165.0,82.0,0
IMSERV-2024-0035615,NW,North West,NW-P1,App,SMETS1,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-11-01,,,2,0,8.91,Rescheduled by customer,,0.0,0.0,0
IMSERV-2024-0035616,NW,North West,NW-P1,App,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-16,2024-11-21,ENG-NW-001,1,0,9.82,,,185.0,95.0,0
IMSERV-2024-0035617,NW,North West,NW-P3,Agent Callback,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-05,2024-11-21,ENG-NW-015,4,0,7.45,,,165.0,82.0,0
IMSERV-2024-0035618,NW,North West,NW-P5,Web,SMETS1,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-04,2024-11-21,ENG-NW-005,2,1,11.4,,,185.0,95.0,0
IMSERV-2024-0035619,NW,North West,NW-P5,Phone,SMETS2_GAS,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-18,2024-11-21,ENG-NW-017,2,0,8.42,,,120.0,65.0,0
IMSERV-2024-0035620,NW,North West,NW-P6,Phone,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-15,2024-11-21,ENG-NW-006,2,0,9.21,,,185.0,95.0,0
IMSERV-2024-0035621,NW,North West,NW-P4,IVR,SMETS2,EXCHANGE,Aborted,2024-11-21,2024-11-21,2024-11-02,,ENG-NW-004,1,0,10.96,,Faulty meter location,0.0,38.0,0
IMSERV-2024-0035622,NW,North West,NW-P3,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-10-31,2024-11-21,ENG-NW-021,3,0,11.82,,,165.0,82.0,0
IMSERV-2024-0035623,NW,North West,NW-P2,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-10-31,2024-11-21,ENG-NW-002,3,0,8.18,,,165.0,82.0,0
IMSERV-2024-0035624,NW,North West,NW-P5,Web,SMETS2,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-11-15,,,3,0,11.89,Customer not home,,0.0,0.0,0
IMSERV-2024-0035625,NW,North West,NW-P3,Phone,SMETS2,REPAIR,Booked,2024-11-21,2024-11-21,2024-11-07,,ENG-NW-027,4,0,11.46,,,0.0,0.0,0
IMSERV-2024-0035626,NW,North West,NW-P2,Phone,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-NW-014,2,0,4.62,,,185.0,95.0,0
IMSERV-2024-0035627,NW,North West,NW-P2,SMS,SMETS2,NEW_INSTALL,Cancelled,2024-11-21,2024-11-21,2024-11-02,,,4,1,11.3,Customer not home,,0.0,0.0,0
IMSERV-2024-0035628,NW,North West,NW-P4,SMS,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-10,2024-11-21,ENG-NW-010,4,0,11.01,,,165.0,82.0,0
IMSERV-2024-0035629,NW,North West,NW-P5,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-08,2024-11-21,ENG-NW-023,4,0,6.06,,,165.0,82.0,0
IMSERV-2024-0035630,NW,North West,NW-P2,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-09,2024-11-21,ENG-NW-026,2,1,11.46,,,165.0,82.0,0
IMSERV-2024-0035631,NW,North West,NW-P4,Phone,IHD,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-04,2024-11-21,ENG-NW-016,2,1,12.11,,,185.0,95.0,0
IMSERV-2024-0035632,NW,North West,NW-P1,Phone,SMETS2_GAS,NEW_INSTALL,Booked,2024-11-21,2024-11-21,2024-10-31,,ENG-NW-007,5,0,10.47,,,0.0,0.0,0
IMSERV-2024-0035633,NW,North West,NW-P5,Web,SMETS1,EXCHANGE,Aborted,2024-11-21,2024-11-21,2024-11-07,,ENG-NW-029,1,0,4.59,,Health & safety concern,0.0,38.0,0
IMSERV-2024-0035634,NW,North West,NW-P2,SMS,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-15,2024-11-21,ENG-NW-032,3,0,12.14,,,165.0,82.0,0
IMSERV-2024-0035635,NW,North West,NW-P2,Phone,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-02,2024-11-21,ENG-NW-038,3,0,6.63,,,185.0,95.0,0
IMSERV-2024-0035636,NE,North East,NE-P5,SMS,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-06,2024-11-21,ENG-NE-005,2,0,5.41,,,165.0,82.0,0
IMSERV-2024-0035637,NE,North East,NE-P5,Phone,IHD,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-07,2024-11-21,ENG-NE-010,4,0,8.06,,,185.0,95.0,0
IMSERV-2024-0035638,NE,North East,NE-P2,Phone,IHD,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-10-31,2024-11-21,ENG-NE-002,2,0,11.53,,,185.0,95.0,0
IMSERV-2024-0035639,NE,North East,NE-P5,Phone,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-05,2024-11-21,ENG-NE-015,5,0,11.65,,,120.0,65.0,0
IMSERV-2024-0035640,NE,North East,NE-P2,Phone,SMETS1,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-03,2024-11-21,ENG-NE-012,4,1,11.71,,,90.0,48.0,0
IMSERV-2024-0035641,NE,North East,NE-P5,Phone,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-05,2024-11-21,ENG-NE-020,1,0,7.9,,,165.0,82.0,0
IMSERV-2024-0035642,NE,North East,NE-P3,Web,SMETS2_GAS,NEW_INSTALL,Cancelled,2024-11-21,2024-11-21,2024-11-09,,,5,0,7.26,Safety concern,,0.0,0.0,0
IMSERV-2024-0035643,NE,North East,NE-P3,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-09,2024-11-21,ENG-NE-008,2,0,6.19,,,185.0,95.0,0
IMSERV-2024-0035644,NE,North East,NE-P4,SMS,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-08,2024-11-21,ENG-NE-014,3,0,8.4,,,165.0,82.0,0
IMSERV-2024-0035645,NE,North East,NE-P2,Phone,IHD,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-15,2024-11-21,ENG-NE-017,2,0,5.31,,,165.0,82.0,0
IMSERV-2024-0035646,NE,North East,NE-P4,IVR,IHD,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-11,2024-11-21,ENG-NE-019,4,0,4.69,,,165.0,82.0,0
IMSERV-2024-0035647,NE,North East,NE-P4,Web,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-NE-024,4,0,12.43,,,185.0,95.0,0
IMSERV-2024-0035648,NE,North East,NE-P4,Phone,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-03,2024-11-21,ENG-NE-014,1,0,6.74,,,120.0,65.0,0
IMSERV-2024-0035649,NE,North East,NE-P1,IVR,SMETS2,EXCHANGE,Aborted,2024-11-21,2024-11-21,2024-11-17,,ENG-NE-001,3,0,10.68,,Health & safety concern,0.0,38.0,0
IMSERV-2024-0035650,NE,North East,NE-P4,Web,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-05,2024-11-21,ENG-NE-019,1,0,6.88,,,165.0,82.0,0
IMSERV-2024-0035651,NE,North East,NE-P1,Phone,SMETS2,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-10-31,,,3,0,5.78,Customer refused,,0.0,0.0,0
IMSERV-2024-0035652,NE,North East,NE-P1,Web,SMETS1,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-07,2024-11-21,ENG-NE-006,5,0,10.97,,,120.0,65.0,0
IMSERV-2024-0035653,MID,Midlands,MID-P4,Phone,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-08,2024-11-21,ENG-MID-004,4,0,4.74,,,120.0,65.0,0
IMSERV-2024-0035654,MID,Midlands,MID-P7,Phone,SMETS1,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-11-06,,,3,0,12.11,No access to meter,,0.0,0.0,0
IMSERV-2024-0035655,MID,Midlands,MID-P1,App,SMETS2,NEW_INSTALL,Booked,2024-11-21,2024-11-21,2024-11-17,,ENG-MID-001,2,1,11.91,,,0.0,0.0,0
IMSERV-2024-0035656,MID,Midlands,MID-P6,App,SMETS2,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-03,2024-11-21,ENG-MID-006,2,0,7.34,,,90.0,48.0,0
IMSERV-2024-0035657,MID,Midlands,MID-P6,Agent Callback,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-08,2024-11-21,ENG-MID-013,3,0,9.88,,,120.0,65.0,0
IMSERV-2024-0035658,MID,Midlands,MID-P7,Phone,SMETS1,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-04,2024-11-21,ENG-MID-014,4,1,10.51,,,185.0,95.0,0
IMSERV-2024-0035659,MID,Midlands,MID-P4,App,SMETS2,NEW_INSTALL,Booked,2024-11-21,2024-11-21,2024-11-01,,ENG-MID-011,1,0,8.54,,,0.0,0.0,0
IMSERV-2024-0035660,MID,Midlands,MID-P1,Web,SMETS1,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-17,2024-11-21,ENG-MID-008,2,0,8.67,,,90.0,48.0,0
IMSERV-2024-0035661,MID,Midlands,MID-P3,Web,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-MID-003,1,0,9.06,,,165.0,82.0,0
IMSERV-2024-0035662,MID,Midlands,MID-P6,Phone,IHD,REPAIR,Booked,2024-11-21,2024-11-21,2024-11-09,,ENG-MID-027,5,1,8.6,,,0.0,0.0,0
IMSERV-2024-0035663,MID,Midlands,MID-P3,Agent Callback,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-11,2024-11-21,ENG-MID-010,4,0,7.41,,,185.0,95.0,0
IMSERV-2024-0035664,MID,Midlands,MID-P6,Web,SMETS2_GAS,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-11-01,,,1,0,6.45,Customer not home,,0.0,0.0,0
IMSERV-2024-0035665,MID,Midlands,MID-P5,IVR,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-07,2024-11-21,ENG-MID-005,2,0,8.15,,,185.0,95.0,0
IMSERV-2024-0035666,MID,Midlands,MID-P2,Web,SMETS2_GAS,NEW_INSTALL,Cancelled,2024-11-21,2024-11-21,2024-11-07,,,1,0,11.73,Rescheduled by customer,,0.0,0.0,0
IMSERV-2024-0035667,MID,Midlands,MID-P6,Phone,SMETS2,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-11-09,,,3,1,8.73,Wrong meter type,,0.0,0.0,0
IMSERV-2024-0035668,MID,Midlands,MID-P3,App,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-05,2024-11-21,ENG-MID-017,5,0,9.94,,,165.0,82.0,0
IMSERV-2024-0035669,MID,Midlands,MID-P7,IVR,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-05,2024-11-21,ENG-MID-028,5,0,8.08,,,120.0,65.0,0
IMSERV-2024-0035670,MID,Midlands,MID-P5,Phone,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-11,2024-11-21,ENG-MID-012,4,0,5.19,,,120.0,65.0,0
IMSERV-2024-0035671,MID,Midlands,MID-P2,App,IHD,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-10,2024-11-21,ENG-MID-002,3,0,8.54,,,90.0,48.0,0
IMSERV-2024-0035672,MID,Midlands,MID-P3,App,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-07,2024-11-21,ENG-MID-024,1,1,4.7,,,120.0,65.0,0
IMSERV-2024-0035673,MID,Midlands,MID-P3,IVR,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-10-31,2024-11-21,ENG-MID-031,5,0,4.51,,,165.0,82.0,0
IMSERV-2024-0035674,MID,Midlands,MID-P5,Phone,IHD,EXCHANGE,Booked,2024-11-21,2024-11-21,2024-11-05,,ENG-MID-019,4,0,12.29,,,0.0,0.0,0
IMSERV-2024-0035675,MID,Midlands,MID-P7,Phone,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-17,2024-11-21,ENG-MID-035,2,1,6.49,,,165.0,82.0,0
IMSERV-2024-0035676,MID,Midlands,MID-P1,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-01,2024-11-21,ENG-MID-015,2,0,11.61,,,165.0,82.0,0
IMSERV-2024-0035677,MID,Midlands,MID-P2,App,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-02,2024-11-21,ENG-MID-009,5,0,9.53,,,185.0,95.0,0
IMSERV-2024-0035678,MID,Midlands,MID-P4,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-11,2024-11-21,ENG-MID-018,4,0,10.9,,,165.0,82.0,0
IMSERV-2024-0035679,MID,Midlands,MID-P7,App,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-05,2024-11-21,ENG-MID-042,2,0,8.81,,,185.0,95.0,0
IMSERV-2024-0035680,MID,Midlands,MID-P4,App,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-18,2024-11-21,ENG-MID-025,2,0,6.97,,,165.0,82.0,0
IMSERV-2024-0035681,MID,Midlands,MID-P2,Web,IHD,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-07,2024-11-21,ENG-MID-023,4,0,5.41,,,165.0,82.0,0
IMSERV-2024-0035682,SE,South East,SE-P8,App,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-09,2024-11-21,ENG-SE-016,1,0,10.55,,,120.0,65.0,0
IMSERV-2024-0035683,SE,South East,SE-P7,Web,SMETS2_GAS,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-13,2024-11-21,ENG-SE-015,1,0,10.02,,,120.0,65.0,0
IMSERV-2024-0035684,SE,South East,SE-P3,Web,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-03,2024-11-21,ENG-SE-003,4,0,9.71,,,165.0,82.0,0
IMSERV-2024-0035685,SE,South East,SE-P1,Web,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-17,2024-11-21,ENG-SE-001,1,0,4.84,,,165.0,82.0,0
IMSERV-2024-0035686,SE,South East,SE-P3,App,SMETS2_GAS,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-11-13,,,1,0,11.24,Wrong meter type,,0.0,0.0,0
IMSERV-2024-0035687,SE,South East,SE-P7,Agent Callback,SMETS2,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-03,2024-11-21,ENG-SE-023,4,0,11.01,,,90.0,48.0,0
IMSERV-2024-0035688,SE,South East,SE-P5,Phone,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-SE-005,3,1,4.61,,,165.0,82.0,0
IMSERV-2024-0035689,SE,South East,SE-P5,SMS,SMETS1,EXCHANGE,Booked,2024-11-21,2024-11-21,2024-11-18,,ENG-SE-013,3,0,5.83,,,0.0,0.0,0
IMSERV-2024-0035690,SE,South East,SE-P5,Web,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-17,2024-11-21,ENG-SE-021,4,0,5.08,,,185.0,95.0,0
IMSERV-2024-0035691,SE,South East,SE-P6,App,SMETS2_GAS,NEW_INSTALL,Cancelled,2024-11-21,2024-11-21,2024-11-13,,,1,0,11.14,Customer refused,,0.0,0.0,0
IMSERV-2024-0035692,SE,South East,SE-P5,Agent Callback,SMETS2,EXCHANGE,Aborted,2024-11-21,2024-11-21,2024-11-05,,ENG-SE-029,2,0,8.05,,Faulty meter location,0.0,38.0,0
IMSERV-2024-0035693,SE,South East,SE-P4,Web,SMETS2,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-02,2024-11-21,ENG-SE-004,5,0,6.69,,,90.0,48.0,0
IMSERV-2024-0035694,SE,South East,SE-P2,IVR,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-15,2024-11-21,ENG-SE-010,1,1,6.3,,,120.0,65.0,0
IMSERV-2024-0035695,SE,South East,SE-P2,Phone,IHD,REPAIR,Aborted,2024-11-21,2024-11-21,2024-11-12,,ENG-SE-018,4,0,12.37,,Health & safety concern,0.0,38.0,0
IMSERV-2024-0035696,SE,South East,SE-P1,Web,SMETS2,NEW_INSTALL,Cancelled,2024-11-21,2024-11-21,2024-11-14,,,4,0,8.06,Rescheduled by customer,,0.0,0.0,0
IMSERV-2024-0035697,SE,South East,SE-P6,App,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-01,2024-11-21,ENG-SE-006,1,0,6.15,,,165.0,82.0,0
IMSERV-2024-0035698,SE,South East,SE-P2,Phone,SMETS2,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-08,2024-11-21,ENG-SE-026,3,0,12.11,,,120.0,65.0,0
IMSERV-2024-0035699,SE,South East,SE-P8,App,SMETS2_GAS,NEW_INSTALL,Booked,2024-11-21,2024-11-21,2024-11-10,,ENG-SE-032,5,1,10.27,,,0.0,0.0,0
IMSERV-2024-0035700,SE,South East,SE-P2,Phone,SMETS2_GAS,NEW_INSTALL,Booked,2024-11-21,2024-11-21,2024-11-16,,ENG-SE-034,4,0,6.66,,,0.0,0.0,0
IMSERV-2024-0035701,SE,South East,SE-P6,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-SE-022,1,0,8.85,,,165.0,82.0,0
IMSERV-2024-0035702,SE,South East,SE-P5,Phone,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-18,2024-11-21,ENG-SE-037,1,0,7.81,,,165.0,82.0,0
IMSERV-2024-0035703,SE,South East,SE-P7,Web,SMETS1,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-07,2024-11-21,ENG-SE-031,5,0,10.57,,,185.0,95.0,0
IMSERV-2024-0035704,SE,South East,SE-P6,Phone,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-10-31,2024-11-21,ENG-SE-030,1,0,4.76,,,185.0,95.0,0
IMSERV-2024-0035705,SE,South East,SE-P3,Phone,SMETS2_GAS,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-09,2024-11-21,ENG-SE-011,1,0,7.57,,,185.0,95.0,0
IMSERV-2024-0035706,SE,South East,SE-P2,Web,SMETS2_GAS,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-03,2024-11-21,ENG-SE-050,4,0,6.44,,,90.0,48.0,0
IMSERV-2024-0035707,SE,South East,SE-P4,App,SMETS2,EXCHANGE,Booked,2024-11-21,2024-11-21,2024-11-06,,ENG-SE-012,3,0,8.92,,,0.0,0.0,0
IMSERV-2024-0035708,SE,South East,SE-P8,IVR,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-13,2024-11-21,ENG-SE-040,3,0,10.75,,,165.0,82.0,0
IMSERV-2024-0035709,SE,South East,SE-P6,App,SMETS2_GAS,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-04,2024-11-21,ENG-SE-038,5,0,11.89,,,185.0,95.0,0
IMSERV-2024-0035710,SE,South East,SE-P4,Phone,SMETS2_GAS,REPAIR,Aborted,2024-11-21,2024-11-21,2024-11-16,,ENG-SE-028,1,0,5.94,,Parts not available,0.0,38.0,0
IMSERV-2024-0035711,SE,South East,SE-P2,Phone,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-SE-010,5,0,11.73,,,185.0,95.0,0
IMSERV-2024-0035712,SW,South West,SW-P4,Phone,SMETS2_GAS,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-16,2024-11-21,ENG-SW-008,2,0,8.57,,,120.0,65.0,0
IMSERV-2024-0035713,SW,South West,SW-P3,Phone,IHD,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-SW-003,3,0,7.71,,,185.0,95.0,0
IMSERV-2024-0035714,SW,South West,SW-P4,App,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-16,2024-11-21,ENG-SW-012,3,0,12.02,,,165.0,82.0,0
IMSERV-2024-0035715,SW,South West,SW-P3,App,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-09,2024-11-21,ENG-SW-011,2,0,8.84,,,165.0,82.0,0
IMSERV-2024-0035716,SW,South West,SW-P1,Web,SMETS2_GAS,REMOVAL,Booked,2024-11-21,2024-11-21,2024-11-03,,ENG-SW-005,3,0,7.42,,,0.0,0.0,0
IMSERV-2024-0035717,SW,South West,SW-P4,Web,SMETS2_GAS,REPAIR,Completed,2024-11-21,2024-11-21,2024-11-17,2024-11-21,ENG-SW-016,5,0,9.11,,,120.0,65.0,0
IMSERV-2024-0035718,SW,South West,SW-P1,IVR,SMETS2,NEW_INSTALL,Completed,2024-11-21,2024-11-21,2024-11-08,2024-11-21,ENG-SW-009,4,0,11.64,,,185.0,95.0,0
IMSERV-2024-0035719,SW,South West,SW-P2,Phone,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-13,2024-11-21,ENG-SW-002,3,0,12.39,,,165.0,82.0,0
IMSERV-2024-0035720,SW,South West,SW-P1,Web,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-16,2024-11-21,ENG-SW-013,5,0,7.21,,,165.0,82.0,0
IMSERV-2024-0035721,SW,South West,SW-P4,Phone,IHD,NEW_INSTALL,Aborted,2024-11-21,2024-11-21,2024-11-16,,ENG-SW-020,3,0,8.47,,Faulty meter location,0.0,38.0,0
IMSERV-2024-0035722,SW,South West,SW-P1,Web,SMETS2_GAS,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-10,2024-11-21,ENG-SW-017,3,0,7.95,,,165.0,82.0,0
IMSERV-2024-0035723,SW,South West,SW-P3,Web,SMETS2,NEW_INSTALL,Cancelled,2024-11-21,2024-11-21,2024-11-15,,,5,0,6.08,Safety concern,,0.0,0.0,0
IMSERV-2024-0035724,SW,South West,SW-P4,Web,SMETS2,REMOVAL,Completed,2024-11-21,2024-11-21,2024-11-01,2024-11-21,ENG-SW-024,5,0,5.45,,,90.0,48.0,0
IMSERV-2024-0035725,SW,South West,SW-P1,Phone,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-18,2024-11-21,ENG-SW-021,1,0,5.02,,,165.0,82.0,0
IMSERV-2024-0035726,SW,South West,SW-P4,Web,SMETS2_GAS,EXCHANGE,Cancelled,2024-11-21,2024-11-21,2024-11-13,,,2,0,8.61,Safety concern,,0.0,0.0,0
IMSERV-2024-0035727,SW,South West,SW-P3,SMS,SMETS1,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-10-31,2024-11-21,ENG-SW-019,1,0,12.17,,,165.0,82.0,0
IMSERV-2024-0035728,SW,South West,SW-P2,Phone,SMETS2,NEW_INSTALL,Aborted,2024-11-21,2024-11-21,2024-11-07,,ENG-SW-006,2,0,9.84,,Safety hazard,0.0,38.0,0
IMSERV-2024-0035729,WAL,Wales,WAL-P3,Web,SMETS2,EXCHANGE,Completed,2024-11-21,2024-11-21,2024-11-12,2024-11-21,ENG-WAL-009,3,0,11.0,,,165.0,82.0,0
IMSERV-2024-0035730,WAL,Wales,WAL-P2,Phone,IHD,REMOVAL,Booked,2024-11-21,2024-11-21,2024-11-13,,ENG-WAL-005,5,1,6.0,,,0.0,0.0,0
