engineer_id,region_code,region_name,patch_code,employment_type,avail_date,year,month,week,day_of_week,status,jobs_completed,jobs_target,utilisation_pct
ENG-YRK-023,YRK,Yorkshire,YRK-P3,Permanent,2025-07-11,2025,7,28,Friday,Available,2,3,66.7
ENG-YRK-024,YRK,Yorkshire,YRK-P4,Permanent,2025-07-11,2025,7,28,Friday,Available,3,3,100.0
ENG-YRK-025,YRK,Yorkshire,YRK-P5,Permanent,2025-07-11,2025,7,28,Friday,Available,1,4,25.0
ENG-YRK-026,YRK,Yorkshire,YRK-P1,Permanent,2025-07-11,2025,7,28,Friday,Available,1,5,20.0
ENG-YRK-027,YRK,Yorkshire,YRK-P2,Permanent,2025-07-11,2025,7,28,Friday,Available,3,4,75.0
ENG-YRK-028,YRK,Yorkshire,YRK-P3,Permanent,2025-07-11,2025,7,28,Friday,Available,2,5,40.0
ENG-YRK-029,YRK,Yorkshire,YRK-P4,Contract,2025-07-11,2025,7,28,Friday,Available,1,4,25.0
ENG-YRK-030,YRK,Yorkshire,YRK-P5,Contract,2025-07-11,2025,7,28,Friday,Available,0,5,0.0
ENG-YRK-031,YRK,Yorkshire,YRK-P1,Permanent,2025-07-11,2025,7,28,Friday,Available,1,3,33.3
ENG-YRK-032,YRK,Yorkshire,YRK-P2,Contract,2025-07-11,2025,7,28,Friday,Available,1,4,25.0
ENG-YRK-033,YRK,Yorkshire,YRK-P3,Permanent,2025-07-11,2025,7,28,Friday,Available,1,3,33.3
ENG-YRK-034,YRK,Yorkshire,YRK-P4,Contract,2025-07-11,2025,7,28,Friday,Available,2,4,50.0
ENG-NW-001,NW,North West,NW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-002,NW,North West,NW-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-003,NW,North West,NW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-004,NW,North West,NW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-005,NW,North West,NW-P5,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-006,NW,North West,NW-P6,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,3,100.0
ENG-NW-007,NW,North West,NW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Available,2,3,66.7
ENG-NW-008,NW,North West,NW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-009,NW,North West,NW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-010,NW,North West,NW-P4,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-011,NW,North West,NW-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-012,NW,North West,NW-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-013,NW,North West,NW-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-014,NW,North West,NW-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-015,NW,North West,NW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-016,NW,North West,NW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-017,NW,North West,NW-P5,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-018,NW,North West,NW-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-019,NW,North West,NW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Available,1,4,25.0
ENG-NW-020,NW,North West,NW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-021,NW,North West,NW-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-022,NW,North West,NW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-023,NW,North West,NW-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-024,NW,North West,NW-P6,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-025,NW,North West,NW-P1,Contract,2025-07-12,2025,7,28,Saturday,Available,1,4,25.0
ENG-NW-026,NW,North West,NW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-027,NW,North West,NW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-028,NW,North West,NW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-029,NW,North West,NW-P5,Agency,2025-07-12,2025,7,28,Saturday,Available,2,3,66.7
ENG-NW-030,NW,North West,NW-P6,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NW-031,NW,North West,NW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-032,NW,North West,NW-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-033,NW,North West,NW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NW-034,NW,North West,NW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-035,NW,North West,NW-P5,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-036,NW,North West,NW-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-037,NW,North West,NW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NW-038,NW,North West,NW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-001,NE,North East,NE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NE-002,NE,North East,NE-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-003,NE,North East,NE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-004,NE,North East,NE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-005,NE,North East,NE-P5,Contract,2025-07-12,2025,7,28,Saturday,Available,2,4,50.0
ENG-NE-006,NE,North East,NE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-007,NE,North East,NE-P2,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NE-008,NE,North East,NE-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-009,NE,North East,NE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-010,NE,North East,NE-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NE-011,NE,North East,NE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,4,75.0
ENG-NE-012,NE,North East,NE-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NE-013,NE,North East,NE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-014,NE,North East,NE-P4,Contract,2025-07-12,2025,7,28,Saturday,Available,5,4,125.0
ENG-NE-015,NE,North East,NE-P5,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-016,NE,North East,NE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Annual Leave,0,3,0.0
ENG-NE-017,NE,North East,NE-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-018,NE,North East,NE-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-019,NE,North East,NE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-020,NE,North East,NE-P5,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-021,NE,North East,NE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-022,NE,North East,NE-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-NE-023,NE,North East,NE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NE-024,NE,North East,NE-P4,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-025,NE,North East,NE-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-NE-026,NE,North East,NE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NE-027,NE,North East,NE-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-NE-028,NE,North East,NE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Available,5,4,125.0
ENG-MID-001,MID,Midlands,MID-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-002,MID,Midlands,MID-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-003,MID,Midlands,MID-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-004,MID,Midlands,MID-P4,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-005,MID,Midlands,MID-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-006,MID,Midlands,MID-P6,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-007,MID,Midlands,MID-P7,Contract,2025-07-12,2025,7,28,Saturday,Available,4,5,80.0
ENG-MID-008,MID,Midlands,MID-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-009,MID,Midlands,MID-P2,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,3,100.0
ENG-MID-010,MID,Midlands,MID-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-011,MID,Midlands,MID-P4,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-012,MID,Midlands,MID-P5,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,3,100.0
ENG-MID-013,MID,Midlands,MID-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-014,MID,Midlands,MID-P7,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-015,MID,Midlands,MID-P1,Permanent,2025-07-12,2025,7,28,Saturday,Available,2,3,66.7
ENG-MID-016,MID,Midlands,MID-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-017,MID,Midlands,MID-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-018,MID,Midlands,MID-P4,Contract,2025-07-12,2025,7,28,Saturday,Available,5,5,100.0
ENG-MID-019,MID,Midlands,MID-P5,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-020,MID,Midlands,MID-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-021,MID,Midlands,MID-P7,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-022,MID,Midlands,MID-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-023,MID,Midlands,MID-P2,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-024,MID,Midlands,MID-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-025,MID,Midlands,MID-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-026,MID,Midlands,MID-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-027,MID,Midlands,MID-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-028,MID,Midlands,MID-P7,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-029,MID,Midlands,MID-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-030,MID,Midlands,MID-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-031,MID,Midlands,MID-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-032,MID,Midlands,MID-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-033,MID,Midlands,MID-P5,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,5,60.0
ENG-MID-034,MID,Midlands,MID-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-035,MID,Midlands,MID-P7,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-036,MID,Midlands,MID-P1,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,3,100.0
ENG-MID-037,MID,Midlands,MID-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-038,MID,Midlands,MID-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-039,MID,Midlands,MID-P4,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-MID-040,MID,Midlands,MID-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-041,MID,Midlands,MID-P6,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-042,MID,Midlands,MID-P7,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-043,MID,Midlands,MID-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-MID-044,MID,Midlands,MID-P2,Permanent,2025-07-12,2025,7,28,Saturday,Available,1,4,25.0
ENG-MID-045,MID,Midlands,MID-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-MID-046,MID,Midlands,MID-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-001,SE,South East,SE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-002,SE,South East,SE-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-003,SE,South East,SE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-004,SE,South East,SE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-005,SE,South East,SE-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-006,SE,South East,SE-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-007,SE,South East,SE-P7,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,5,60.0
ENG-SE-008,SE,South East,SE-P8,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-009,SE,South East,SE-P1,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-010,SE,South East,SE-P2,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-011,SE,South East,SE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Available,5,4,125.0
ENG-SE-012,SE,South East,SE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-013,SE,South East,SE-P5,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-014,SE,South East,SE-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-015,SE,South East,SE-P7,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-016,SE,South East,SE-P8,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-017,SE,South East,SE-P1,Agency,2025-07-12,2025,7,28,Saturday,Available,1,5,20.0
ENG-SE-018,SE,South East,SE-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-019,SE,South East,SE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-020,SE,South East,SE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-021,SE,South East,SE-P5,Permanent,2025-07-12,2025,7,28,Saturday,Available,6,5,120.0
ENG-SE-022,SE,South East,SE-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-023,SE,South East,SE-P7,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-024,SE,South East,SE-P8,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-025,SE,South East,SE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-026,SE,South East,SE-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-027,SE,South East,SE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-028,SE,South East,SE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-029,SE,South East,SE-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-030,SE,South East,SE-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-031,SE,South East,SE-P7,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-032,SE,South East,SE-P8,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-033,SE,South East,SE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-034,SE,South East,SE-P2,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-035,SE,South East,SE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-036,SE,South East,SE-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-037,SE,South East,SE-P5,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-038,SE,South East,SE-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-039,SE,South East,SE-P7,Agency,2025-07-12,2025,7,28,Saturday,Available,4,3,133.3
ENG-SE-040,SE,South East,SE-P8,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-041,SE,South East,SE-P1,Agency,2025-07-12,2025,7,28,Saturday,Available,0,3,0.0
ENG-SE-042,SE,South East,SE-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-043,SE,South East,SE-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-044,SE,South East,SE-P4,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-045,SE,South East,SE-P5,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-046,SE,South East,SE-P6,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-047,SE,South East,SE-P7,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-048,SE,South East,SE-P8,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-049,SE,South East,SE-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SE-050,SE,South East,SE-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SE-051,SE,South East,SE-P3,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SE-052,SE,South East,SE-P4,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-001,SW,South West,SW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-002,SW,South West,SW-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-003,SW,South West,SW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SW-004,SW,South West,SW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SW-005,SW,South West,SW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SW-006,SW,South West,SW-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SW-007,SW,South West,SW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-008,SW,South West,SW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,4,75.0
ENG-SW-009,SW,South West,SW-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-010,SW,South West,SW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Available,1,3,33.3
ENG-SW-011,SW,South West,SW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SW-012,SW,South West,SW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SW-013,SW,South West,SW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SW-014,SW,South West,SW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-015,SW,South West,SW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SW-016,SW,South West,SW-P4,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SW-017,SW,South West,SW-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SW-018,SW,South West,SW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-019,SW,South West,SW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-020,SW,South West,SW-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-021,SW,South West,SW-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SW-022,SW,South West,SW-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SW-023,SW,South West,SW-P3,Permanent,2025-07-12,2025,7,28,Saturday,Available,5,5,100.0
ENG-SW-024,SW,South West,SW-P4,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-WAL-001,WAL,Wales,WAL-P1,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-WAL-002,WAL,Wales,WAL-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-WAL-003,WAL,Wales,WAL-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-WAL-004,WAL,Wales,WAL-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-WAL-005,WAL,Wales,WAL-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-WAL-006,WAL,Wales,WAL-P3,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-WAL-007,WAL,Wales,WAL-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-WAL-008,WAL,Wales,WAL-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-WAL-009,WAL,Wales,WAL-P3,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,5,60.0
ENG-WAL-010,WAL,Wales,WAL-P1,Permanent,2025-07-12,2025,7,28,Saturday,Annual Leave,0,3,0.0
ENG-WAL-011,WAL,Wales,WAL-P2,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-WAL-012,WAL,Wales,WAL-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-WAL-013,WAL,Wales,WAL-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-WAL-014,WAL,Wales,WAL-P2,Permanent,2025-07-12,2025,7,28,Saturday,Available,5,5,100.0
ENG-WAL-015,WAL,Wales,WAL-P3,Permanent,2025-07-12,2025,7,28,Saturday,Available,3,4,75.0
ENG-WAL-016,WAL,Wales,WAL-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-WAL-017,WAL,Wales,WAL-P2,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-WAL-018,WAL,Wales,WAL-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-WAL-019,WAL,Wales,WAL-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-WAL-020,WAL,Wales,WAL-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SCO-001,SCO,Scotland,SCO-P1,Permanent,2025-07-12,2025,7,28,Saturday,Available,5,4,125.0
ENG-SCO-002,SCO,Scotland,SCO-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SCO-003,SCO,Scotland,SCO-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SCO-004,SCO,Scotland,SCO-P4,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SCO-005,SCO,Scotland,SCO-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
ENG-SCO-006,SCO,Scotland,SCO-P2,Permanent,2025-07-12,2025,7,28,Saturday,Available,4,5,80.0
ENG-SCO-007,SCO,Scotland,SCO-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SCO-008,SCO,Scotland,SCO-P4,Permanent,2025-07-12,2025,7,28,Saturday,Annual Leave,0,3,0.0
ENG-SCO-009,SCO,Scotland,SCO-P1,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SCO-010,SCO,Scotland,SCO-P2,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SCO-011,SCO,Scotland,SCO-P3,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,5,0.0
ENG-SCO-012,SCO,Scotland,SCO-P4,Contract,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SCO-013,SCO,Scotland,SCO-P1,Permanent,2025-07-12,2025,7,28,Saturday,Unavailable,0,3,0.0
ENG-SCO-014,SCO,Scotland,SCO-P2,Agency,2025-07-12,2025,7,28,Saturday,Unavailable,0,4,0.0
